Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MainDomain,Skills,ContractType,Seniority,Certifications,AbsenceDaysLast12Months,MainAbsenceType,AttritionReason,ProjectHistory,SnapshotYear,MonthlyIncomeAtSnapshot,JobLevelAtSnapshot
35,No,Travel_Rarely,1296,Business Intelligence & Data,5,4,Genie Logiciel,464,3,Male,62,3,3,Developpeur ETL,2,Single,8095,18264,0,No,13,3,4,0,17,5,3,16,6,0,13,Business Intelligence / Data Viz,"DAX, Power BI, ETL, SSIS, Agile, Data Modeling, Jira",CDD,Expert,"Tableau Desktop Specialist, Google Data Analytics",32,Maladie longue / Arret,Toujours en poste,"Business Intelligence / Data Viz - Evolution 2025 (Directeur Technique, 2025); Business Intelligence / Data Viz - Audit 2024 (Directeur Technique, 2024); Business Intelligence / Data Viz - Evolution 2023 (Scrum Master, 2023); Business Intelligence / Data Viz - Integration 2021 (Tech Lead, 2021); Business Intelligence / Data Viz - Refonte 2020 (Directeur Technique, 2020); Business Intelligence / Data Viz - Integration 2019 (Tech Lead, 2019)",2021,8443,3
23,No,Travel_Rarely,1309,SAP & ERP,26,1,Informatique,465,3,Male,83,3,1,Consultant SAP,4,Divorced,2904,16092,1,No,12,3,3,2,4,2,2,4,2,0,2,SAP / ERP Integration,"Agile, S/4HANA, SAP HANA, SAP ABAP, OData, SAP BW, SAP Fiori",CDI,Confirme,SAP Fiori Certified,35,Maladie longue / Arret,Toujours en poste,"SAP / ERP Integration - POC 2025 (Ingenieur, 2025); SAP / ERP Integration - Migration 2021 (Consultant, 2021); SAP / ERP Integration - Optimisation 2020 (Developpeur, 2020); SAP / ERP Integration - Migration 2019 (Analyste, 2019)",2025,3323,1
23,No,Travel_Rarely,1309,SAP & ERP,26,1,Informatique,465,3,Male,83,3,1,Consultant SAP,4,Divorced,2904,16092,1,No,12,3,3,2,4,2,2,4,2,0,2,SAP / ERP Integration,"Agile, S/4HANA, SAP HANA, SAP ABAP, OData, SAP BW, SAP Fiori",CDI,Confirme,SAP Fiori Certified,35,Maladie longue / Arret,Toujours en poste,"SAP / ERP Integration - POC 2025 (Ingenieur, 2025); SAP / ERP Integration - Migration 2021 (Consultant, 2021); SAP / ERP Integration - Optimisation 2020 (Developpeur, 2020); SAP / ERP Integration - Migration 2019 (Analyste, 2019)",2024,3233,1
23,No,Travel_Rarely,1309,SAP & ERP,26,1,Informatique,465,3,Male,83,3,1,Consultant SAP,4,Divorced,2904,16092,1,No,12,3,3,2,4,2,2,4,2,0,2,SAP / ERP Integration,"Agile, S/4HANA, SAP HANA, SAP ABAP, OData, SAP BW, SAP Fiori",CDI,Confirme,SAP Fiori Certified,35,Maladie longue / Arret,Toujours en poste,"SAP / ERP Integration - POC 2025 (Ingenieur, 2025); SAP / ERP Integration - Migration 2021 (Consultant, 2021); SAP / ERP Integration - Optimisation 2020 (Developpeur, 2020); SAP / ERP Integration - Migration 2019 (Analyste, 2019)",2023,2821,1
23,No,Travel_Rarely,1309,SAP & ERP,26,1,Informatique,465,3,Male,83,3,1,Consultant SAP,4,Divorced,2904,16092,1,No,12,3,3,2,4,2,2,4,2,0,2,SAP / ERP Integration,"Agile, S/4HANA, SAP HANA, SAP ABAP, OData, SAP BW, SAP Fiori",CDI,Confirme,SAP Fiori Certified,35,Maladie longue / Arret,Toujours en poste,"SAP / ERP Integration - POC 2025 (Ingenieur, 2025); SAP / ERP Integration - Migration 2021 (Consultant, 2021); SAP / ERP Integration - Optimisation 2020 (Developpeur, 2020); SAP / ERP Integration - Migration 2019 (Analyste, 2019)",2022,3335,1
41,No,Travel_Rarely,483,SAP & ERP,6,3,Genie Logiciel,466,4,Male,95,2,2,Consultant ERP,2,Single,6032,10110,6,Yes,15,3,4,0,8,3,3,5,4,1,2,SAP / ERP Integration,"S/4HANA, SAP ABAP, SAP BW, OData, Git",CDI,Senior,"SAP Certified Application Associate, SAP Fiori Certified",36,Maladie longue / Arret,Toujours en poste,"SAP / ERP Integration - Projet client 2025 (Lead Dev, 2025); SAP / ERP Integration - Migration 2024 (Tech Lead, 2024); SAP / ERP Integration - Projet client 2022 (Consultant Senior, 2022); SAP / ERP Integration - Maintenance 2020 (Lead Dev, 2020); SAP / ERP Integration - Evolution 2019 (Lead Dev, 2019)",2025,6163,2
41,No,Travel_Rarely,483,SAP & ERP,6,3,Genie Logiciel,466,4,Male,95,2,2,Consultant ERP,2,Single,6032,10110,6,Yes,15,3,4,0,8,3,3,5,4,1,2,SAP / ERP Integration,"S/4HANA, SAP ABAP, SAP BW, OData, Git",CDI,Senior,"SAP Certified Application Associate, SAP Fiori Certified",36,Maladie longue / Arret,Toujours en poste,"SAP / ERP Integration - Projet client 2025 (Lead Dev, 2025); SAP / ERP Integration - Migration 2024 (Tech Lead, 2024); SAP / ERP Integration - Projet client 2022 (Consultant Senior, 2022); SAP / ERP Integration - Maintenance 2020 (Lead Dev, 2020); SAP / ERP Integration - Evolution 2019 (Lead Dev, 2019)",2024,6165,2
41,No,Travel_Rarely,483,SAP & ERP,6,3,Genie Logiciel,466,4,Male,95,2,2,Consultant ERP,2,Single,6032,10110,6,Yes,15,3,4,0,8,3,3,5,4,1,2,SAP / ERP Integration,"S/4HANA, SAP ABAP, SAP BW, OData, Git",CDI,Senior,"SAP Certified Application Associate, SAP Fiori Certified",36,Maladie longue / Arret,Toujours en poste,"SAP / ERP Integration - Projet client 2025 (Lead Dev, 2025); SAP / ERP Integration - Migration 2024 (Tech Lead, 2024); SAP / ERP Integration - Projet client 2022 (Consultant Senior, 2022); SAP / ERP Integration - Maintenance 2020 (Lead Dev, 2020); SAP / ERP Integration - Evolution 2019 (Lead Dev, 2019)",2023,6125,2
41,No,Travel_Rarely,483,SAP & ERP,6,3,Genie Logiciel,466,4,Male,95,2,2,Consultant ERP,2,Single,6032,10110,6,Yes,15,3,4,0,8,3,3,5,4,1,2,SAP / ERP Integration,"S/4HANA, SAP ABAP, SAP BW, OData, Git",CDI,Senior,"SAP Certified Application Associate, SAP Fiori Certified",36,Maladie longue / Arret,Toujours en poste,"SAP / ERP Integration - Projet client 2025 (Lead Dev, 2025); SAP / ERP Integration - Migration 2024 (Tech Lead, 2024); SAP / ERP Integration - Projet client 2022 (Consultant Senior, 2022); SAP / ERP Integration - Maintenance 2020 (Lead Dev, 2020); SAP / ERP Integration - Evolution 2019 (Lead Dev, 2019)",2022,5780,2
41,No,Travel_Rarely,483,SAP & ERP,6,3,Genie Logiciel,466,4,Male,95,2,2,Consultant ERP,2,Single,6032,10110,6,Yes,15,3,4,0,8,3,3,5,4,1,2,SAP / ERP Integration,"S/4HANA, SAP ABAP, SAP BW, OData, Git",CDI,Senior,"SAP Certified Application Associate, SAP Fiori Certified",36,Maladie longue / Arret,Toujours en poste,"SAP / ERP Integration - Projet client 2025 (Lead Dev, 2025); SAP / ERP Integration - Migration 2024 (Tech Lead, 2024); SAP / ERP Integration - Projet client 2022 (Consultant Senior, 2022); SAP / ERP Integration - Maintenance 2020 (Lead Dev, 2020); SAP / ERP Integration - Evolution 2019 (Lead Dev, 2019)",2021,6842,2
47,No,Travel_Frequently,1309,DSI,4,1,Systemes d Information,467,2,Male,99,3,2,Urbaniste SI,3,Single,2976,25751,3,No,19,3,1,0,5,3,3,0,0,0,0,Architecture & Securite SI,"Firewall, RGPD, REST API, ArchiMate, TOGAF, PKI",CDI,Confirme,CISSP,40,Maladie longue / Arret,Toujours en poste,"Architecture & Securite SI - Maintenance 2025 (Ingenieur, 2025); Architecture & Securite SI - Projet client 2024 (Analyste, 2024); Architecture & Securite SI - Integration 2023 (Ingenieur, 2023); Architecture & Securite SI - Projet client 2021 (Developpeur, 2021); Architecture & Securite SI - POC 2020 (Consultant, 2020); Architecture & Securite SI - Refonte 2019 (Analyste, 2019)",2025,3247,2
47,No,Travel_Frequently,1309,DSI,4,1,Systemes d Information,467,2,Male,99,3,2,Urbaniste SI,3,Single,2976,25751,3,No,19,3,1,0,5,3,3,0,0,0,0,Architecture & Securite SI,"Firewall, RGPD, REST API, ArchiMate, TOGAF, PKI",CDI,Confirme,CISSP,40,Maladie longue / Arret,Toujours en poste,"Architecture & Securite SI - Maintenance 2025 (Ingenieur, 2025); Architecture & Securite SI - Projet client 2024 (Analyste, 2024); Architecture & Securite SI - Integration 2023 (Ingenieur, 2023); Architecture & Securite SI - Projet client 2021 (Developpeur, 2021); Architecture & Securite SI - POC 2020 (Consultant, 2020); Architecture & Securite SI - Refonte 2019 (Analyste, 2019)",2024,3014,2
47,No,Travel_Frequently,1309,DSI,4,1,Systemes d Information,467,2,Male,99,3,2,Urbaniste SI,3,Single,2976,25751,3,No,19,3,1,0,5,3,3,0,0,0,0,Architecture & Securite SI,"Firewall, RGPD, REST API, ArchiMate, TOGAF, PKI",CDI,Confirme,CISSP,40,Maladie longue / Arret,Toujours en poste,"Architecture & Securite SI - Maintenance 2025 (Ingenieur, 2025); Architecture & Securite SI - Projet client 2024 (Analyste, 2024); Architecture & Securite SI - Integration 2023 (Ingenieur, 2023); Architecture & Securite SI - Projet client 2021 (Developpeur, 2021); Architecture & Securite SI - POC 2020 (Consultant, 2020); Architecture & Securite SI - Refonte 2019 (Analyste, 2019)",2023,3328,2
42,No,Travel_Rarely,810,Business Intelligence & Data,23,5,Commerce / Management,468,1,Female,44,3,4,Ingenieur Data,4,Single,15992,15901,2,No,14,3,2,0,16,2,3,1,0,0,0,Business Intelligence / Data Viz,"Talend, SSIS, ETL, SQL, REST API",CDI,Expert,Google Data Analytics,16,Conges / RTT / courts arrets,Toujours en poste,"Business Intelligence / Data Viz - Maintenance 2022 (Tech Lead, 2022); Business Intelligence / Data Viz - Migration 2020 (Tech Lead, 2020)",2025,17231,5
42,No,Travel_Rarely,810,Business Intelligence & Data,23,5,Commerce / Management,468,1,Female,44,3,4,Ingenieur Data,4,Single,15992,15901,2,No,14,3,2,0,16,2,3,1,0,0,0,Business Intelligence / Data Viz,"Talend, SSIS, ETL, SQL, REST API",CDI,Expert,Google Data Analytics,16,Conges / RTT / courts arrets,Toujours en poste,"Business Intelligence / Data Viz - Maintenance 2022 (Tech Lead, 2022); Business Intelligence / Data Viz - Migration 2020 (Tech Lead, 2020)",2024,16996,4
42,No,Travel_Rarely,810,Business Intelligence & Data,23,5,Commerce / Management,468,1,Female,44,3,4,Ingenieur Data,4,Single,15992,15901,2,No,14,3,2,0,16,2,3,1,0,0,0,Business Intelligence / Data Viz,"Talend, SSIS, ETL, SQL, REST API",CDI,Expert,Google Data Analytics,16,Conges / RTT / courts arrets,Toujours en poste,"Business Intelligence / Data Viz - Maintenance 2022 (Tech Lead, 2022); Business Intelligence / Data Viz - Migration 2020 (Tech Lead, 2020)",2023,18030,4
42,No,Travel_Rarely,810,Business Intelligence & Data,23,5,Commerce / Management,468,1,Female,44,3,4,Ingenieur Data,4,Single,15992,15901,2,No,14,3,2,0,16,2,3,1,0,0,0,Business Intelligence / Data Viz,"Talend, SSIS, ETL, SQL, REST API",CDI,Expert,Google Data Analytics,16,Conges / RTT / courts arrets,Toujours en poste,"Business Intelligence / Data Viz - Maintenance 2022 (Tech Lead, 2022); Business Intelligence / Data Viz - Migration 2020 (Tech Lead, 2020)",2022,17534,4
29,No,Non-Travel,746,SAP & ERP,2,3,Informatique,469,4,Male,61,3,2,Consultant ERP,3,Married,4649,16928,1,No,14,3,1,1,4,3,2,4,3,0,2,SAP / ERP Integration,"OData, REST API, SAP ABAP",CDI,Confirme,SAP Fiori Certified,34,Maladie longue / Arret,Toujours en poste,"SAP / ERP Integration - Refonte 2024 (Ingenieur, 2024); SAP / ERP Integration - Nouvelle implementation 2021 (Consultant, 2021); SAP / ERP Integration - Evolution 2019 (Developpeur, 2019)",2025,5269,2
29,No,Non-Travel,746,SAP & ERP,2,3,Informatique,469,4,Male,61,3,2,Consultant ERP,3,Married,4649,16928,1,No,14,3,1,1,4,3,2,4,3,0,2,SAP / ERP Integration,"OData, REST API, SAP ABAP",CDI,Confirme,SAP Fiori Certified,34,Maladie longue / Arret,Toujours en poste,"SAP / ERP Integration - Refonte 2024 (Ingenieur, 2024); SAP / ERP Integration - Nouvelle implementation 2021 (Consultant, 2021); SAP / ERP Integration - Evolution 2019 (Developpeur, 2019)",2024,5196,2
29,No,Non-Travel,746,SAP & ERP,2,3,Informatique,469,4,Male,61,3,2,Consultant ERP,3,Married,4649,16928,1,No,14,3,1,1,4,3,2,4,3,0,2,SAP / ERP Integration,"OData, REST API, SAP ABAP",CDI,Confirme,SAP Fiori Certified,34,Maladie longue / Arret,Toujours en poste,"SAP / ERP Integration - Refonte 2024 (Ingenieur, 2024); SAP / ERP Integration - Nouvelle implementation 2021 (Consultant, 2021); SAP / ERP Integration - Evolution 2019 (Developpeur, 2019)",2023,5012,2
29,No,Non-Travel,746,SAP & ERP,2,3,Informatique,469,4,Male,61,3,2,Consultant ERP,3,Married,4649,16928,1,No,14,3,1,1,4,3,2,4,3,0,2,SAP / ERP Integration,"OData, REST API, SAP ABAP",CDI,Confirme,SAP Fiori Certified,34,Maladie longue / Arret,Toujours en poste,"SAP / ERP Integration - Refonte 2024 (Ingenieur, 2024); SAP / ERP Integration - Nouvelle implementation 2021 (Consultant, 2021); SAP / ERP Integration - Evolution 2019 (Developpeur, 2019)",2022,4785,3
29,No,Non-Travel,746,SAP & ERP,2,3,Informatique,469,4,Male,61,3,2,Consultant ERP,3,Married,4649,16928,1,No,14,3,1,1,4,3,2,4,3,0,2,SAP / ERP Integration,"OData, REST API, SAP ABAP",CDI,Confirme,SAP Fiori Certified,34,Maladie longue / Arret,Toujours en poste,"SAP / ERP Integration - Refonte 2024 (Ingenieur, 2024); SAP / ERP Integration - Nouvelle implementation 2021 (Consultant, 2021); SAP / ERP Integration - Evolution 2019 (Developpeur, 2019)",2021,4481,3
42,No,Travel_Rarely,544,Data Science & IA,2,1,Informatique,470,3,Male,52,3,1,Data Scientist,3,Divorced,2696,24017,0,Yes,11,3,3,1,4,5,3,3,2,1,0,Data Science / IA / Machine Learning,"Spark, PyTorch, Pandas, TensorFlow, Deep Learning",CDD,Confirme,IBM Data Science,4,Peu ou pas d absence,Toujours en poste,"Data Science / IA / Machine Learning - Integration 2024 (Analyste, 2024); Data Science / IA / Machine Learning - Audit 2022 (Consultant, 2022); Data Science / IA / Machine Learning - Refonte 2021 (Ingenieur, 2021); Data Science / IA / Machine Learning - Integration 2019 (Developpeur, 2019)",2025,2726,2
42,No,Travel_Rarely,544,Data Science & IA,2,1,Informatique,470,3,Male,52,3,1,Data Scientist,3,Divorced,2696,24017,0,Yes,11,3,3,1,4,5,3,3,2,1,0,Data Science / IA / Machine Learning,"Spark, PyTorch, Pandas, TensorFlow, Deep Learning",CDD,Confirme,IBM Data Science,4,Peu ou pas d absence,Toujours en poste,"Data Science / IA / Machine Learning - Integration 2024 (Analyste, 2024); Data Science / IA / Machine Learning - Audit 2022 (Consultant, 2022); Data Science / IA / Machine Learning - Refonte 2021 (Ingenieur, 2021); Data Science / IA / Machine Learning - Integration 2019 (Developpeur, 2019)",2024,2894,1
42,No,Travel_Rarely,544,Data Science & IA,2,1,Informatique,470,3,Male,52,3,1,Data Scientist,3,Divorced,2696,24017,0,Yes,11,3,3,1,4,5,3,3,2,1,0,Data Science / IA / Machine Learning,"Spark, PyTorch, Pandas, TensorFlow, Deep Learning",CDD,Confirme,IBM Data Science,4,Peu ou pas d absence,Toujours en poste,"Data Science / IA / Machine Learning - Integration 2024 (Analyste, 2024); Data Science / IA / Machine Learning - Audit 2022 (Consultant, 2022); Data Science / IA / Machine Learning - Refonte 2021 (Ingenieur, 2021); Data Science / IA / Machine Learning - Integration 2019 (Developpeur, 2019)",2023,2855,1
42,No,Travel_Rarely,544,Data Science & IA,2,1,Informatique,470,3,Male,52,3,1,Data Scientist,3,Divorced,2696,24017,0,Yes,11,3,3,1,4,5,3,3,2,1,0,Data Science / IA / Machine Learning,"Spark, PyTorch, Pandas, TensorFlow, Deep Learning",CDD,Confirme,IBM Data Science,4,Peu ou pas d absence,Toujours en poste,"Data Science / IA / Machine Learning - Integration 2024 (Analyste, 2024); Data Science / IA / Machine Learning - Audit 2022 (Consultant, 2022); Data Science / IA / Machine Learning - Refonte 2021 (Ingenieur, 2021); Data Science / IA / Machine Learning - Integration 2019 (Developpeur, 2019)",2022,2823,1
42,No,Travel_Rarely,544,Data Science & IA,2,1,Informatique,470,3,Male,52,3,1,Data Scientist,3,Divorced,2696,24017,0,Yes,11,3,3,1,4,5,3,3,2,1,0,Data Science / IA / Machine Learning,"Spark, PyTorch, Pandas, TensorFlow, Deep Learning",CDD,Confirme,IBM Data Science,4,Peu ou pas d absence,Toujours en poste,"Data Science / IA / Machine Learning - Integration 2024 (Analyste, 2024); Data Science / IA / Machine Learning - Audit 2022 (Consultant, 2022); Data Science / IA / Machine Learning - Refonte 2021 (Ingenieur, 2021); Data Science / IA / Machine Learning - Integration 2019 (Developpeur, 2019)",2021,2862,2
32,No,Travel_Rarely,1062,QA / Test & Recette,2,3,Commerce / Management,471,3,Female,75,3,1,Ingenieur QA,2,Married,2370,3956,1,No,13,3,3,1,8,4,3,8,0,0,7,Test / QA / Automatisation,"Jira, Cucumber, JUnit, TestNG",CDD,Senior,"CSTE, ISTQB Advanced, Selenium Certified",31,Maladie longue / Arret,Toujours en poste,"Test / QA / Automatisation - Optimisation 2025 (Architecte, 2025); Test / QA / Automatisation - Migration 2023 (Lead Dev, 2023); Test / QA / Automatisation - Nouvelle implementation 2022 (Tech Lead, 2022); Test / QA / Automatisation - Refonte 2021 (Consultant Senior, 2021); Test / QA / Automatisation - Nouvelle implementation 2020 (Lead Dev, 2020); Test / QA / Automatisation - Evolution 2019 (Consultant Senior, 2019)",2025,2422,1
32,No,Travel_Rarely,1062,QA / Test & Recette,2,3,Commerce / Management,471,3,Female,75,3,1,Ingenieur QA,2,Married,2370,3956,1,No,13,3,3,1,8,4,3,8,0,0,7,Test / QA / Automatisation,"Jira, Cucumber, JUnit, TestNG",CDD,Senior,"CSTE, ISTQB Advanced, Selenium Certified",31,Maladie longue / Arret,Toujours en poste,"Test / QA / Automatisation - Optimisation 2025 (Architecte, 2025); Test / QA / Automatisation - Migration 2023 (Lead Dev, 2023); Test / QA / Automatisation - Nouvelle implementation 2022 (Tech Lead, 2022); Test / QA / Automatisation - Refonte 2021 (Consultant Senior, 2021); Test / QA / Automatisation - Nouvelle implementation 2020 (Lead Dev, 2020); Test / QA / Automatisation - Evolution 2019 (Consultant Senior, 2019)",2024,2399,1
32,No,Travel_Rarely,1062,QA / Test & Recette,2,3,Commerce / Management,471,3,Female,75,3,1,Ingenieur QA,2,Married,2370,3956,1,No,13,3,3,1,8,4,3,8,0,0,7,Test / QA / Automatisation,"Jira, Cucumber, JUnit, TestNG",CDD,Senior,"CSTE, ISTQB Advanced, Selenium Certified",31,Maladie longue / Arret,Toujours en poste,"Test / QA / Automatisation - Optimisation 2025 (Architecte, 2025); Test / QA / Automatisation - Migration 2023 (Lead Dev, 2023); Test / QA / Automatisation - Nouvelle implementation 2022 (Tech Lead, 2022); Test / QA / Automatisation - Refonte 2021 (Consultant Senior, 2021); Test / QA / Automatisation - Nouvelle implementation 2020 (Lead Dev, 2020); Test / QA / Automatisation - Evolution 2019 (Consultant Senior, 2019)",2023,2341,1
48,No,Travel_Rarely,530,SAP & ERP,29,1,Genie Logiciel,473,1,Female,91,3,3,Consultant ERP,3,Married,12504,23978,3,No,21,4,2,1,15,3,1,0,0,0,0,SAP / ERP Integration,"S/4HANA, SAP Fiori, OData, SAP BW",CDI,Expert,SAP HANA 2.0,2,Peu ou pas d absence,Toujours en poste,"SAP / ERP Integration - Refonte 2025 (Scrum Master, 2025); SAP / ERP Integration - Projet client 2021 (Directeur Technique, 2021); SAP / ERP Integration - Refonte 2020 (Scrum Master, 2020); SAP / ERP Integration - Maintenance 2019 (Architecte, 2019)",2025,11961,3
48,No,Travel_Rarely,530,SAP & ERP,29,1,Genie Logiciel,473,1,Female,91,3,3,Consultant ERP,3,Married,12504,23978,3,No,21,4,2,1,15,3,1,0,0,0,0,SAP / ERP Integration,"S/4HANA, SAP Fiori, OData, SAP BW",CDI,Expert,SAP HANA 2.0,2,Peu ou pas d absence,Toujours en poste,"SAP / ERP Integration - Refonte 2025 (Scrum Master, 2025); SAP / ERP Integration - Projet client 2021 (Directeur Technique, 2021); SAP / ERP Integration - Refonte 2020 (Scrum Master, 2020); SAP / ERP Integration - Maintenance 2019 (Architecte, 2019)",2024,13563,3
48,No,Travel_Rarely,530,SAP & ERP,29,1,Genie Logiciel,473,1,Female,91,3,3,Consultant ERP,3,Married,12504,23978,3,No,21,4,2,1,15,3,1,0,0,0,0,SAP / ERP Integration,"S/4HANA, SAP Fiori, OData, SAP BW",CDI,Expert,SAP HANA 2.0,2,Peu ou pas d absence,Toujours en poste,"SAP / ERP Integration - Refonte 2025 (Scrum Master, 2025); SAP / ERP Integration - Projet client 2021 (Directeur Technique, 2021); SAP / ERP Integration - Refonte 2020 (Scrum Master, 2020); SAP / ERP Integration - Maintenance 2019 (Architecte, 2019)",2023,12643,3
